rated,turns,victory_status,winner,base_time,increment,white_rating,black_rating,opening_eco
TRUE,86,mate,black,15,15,1042,1133,C20
TRUE,61,mate,white,15,15,1123,1084,C40
TRUE,53,mate,white,15,15,1247,1122,C20
TRUE,50,mate,black,15,15,1070,1112,A00
TRUE,16,resign,white,15,15,1099,1173,C15
TRUE,110,outoftime,black,10,0,1114,1027,C00
TRUE,45,mate,white,15,15,914,1133,C46
TRUE,93,mate,white,15,15,1125,996,C42
TRUE,105,resign,white,15,15,1242,1125,C26
TRUE,60,resign,black,15,15,1133,1234,C50
TRUE,58,mate,black,15,15,981,1127,C70
TRUE,65,mate,white,15,15,1111,1219,C48
TRUE,56,mate,black,15,15,1126,1054,C41
TRUE,64,resign,black,15,15,1147,908,B00
TRUE,4,resign,black,15,15,914,1141,A00
TRUE,58,resign,black,10,0,1984,1948,B06
TRUE,34,resign,black,10,0,1954,2158,B23
FALSE,101,resign,white,10,0,2008,1954,A10
FALSE,35,resign,black,10,0,1954,2008,B23
FALSE,54,resign,black,10,0,2008,1954,A15
FALSE,116,resign,black,10,0,1954,2008,A01
TRUE,115,mate,white,10,0,2100,1960,A45
TRUE,48,draw,draw,10,0,1945,1961,B01
TRUE,56,draw,draw,10,0,1982,1960,B01
TRUE,54,resign,black,10,0,1974,1899,A01
TRUE,37,resign,white,10,0,2068,1982,B09
TRUE,81,resign,white,10,0,1959,2028,A01
TRUE,45,resign,white,10,0,2005,1969,A02
TRUE,161,mate,white,10,0,1960,1868,A01
TRUE,88,resign,black,10,0,1964,2287,B00
TRUE,148,draw,draw,10,0,1914,1965,B01
TRUE,119,mate,white,10,0,1951,2049,A01
TRUE,60,resign,black,10,0,2149,1933,A52
TRUE,34,mate,black,10,0,1599,1929,B01
TRUE,94,resign,black,10,0,1882,1919,B01
TRUE,122,mate,black,10,0,1699,1914,B01
TRUE,44,resign,black,10,0,1916,2285,A01
TRUE,26,resign,black,10,0,1936,1638,A01
TRUE,116,resign,black,10,0,1758,1929,B01
TRUE,31,resign,white,10,0,1265,1957,B00
TRUE,133,mate,white,10,0,1954,1578,E90
FALSE,65,resign,white,5,5,1984,2050,B23
FALSE,62,mate,black,5,5,2050,1627,A06
FALSE,62,resign,black,5,5,1627,2050,C00
FALSE,42,mate,black,5,5,2050,1627,A04
FALSE,42,resign,black,5,5,1627,2050,B02
FALSE,158,draw,draw,5,5,1617,2050,A48
FALSE,31,resign,white,5,5,2050,1852,B01
FALSE,46,resign,black,5,5,1981,2050,A15
FALSE,20,resign,black,5,5,2050,1981,B15
FALSE,73,mate,white,10,5,1901,1164,C70
FALSE,35,mate,white,11,5,1164,1435,B01
FALSE,71,outoftime,white,10,0,1435,1164,C50
FALSE,46,resign,white,11,5,1164,1435,C48
FALSE,52,resign,black,10,5,1164,1901,C48
TRUE,52,outoftime,black,10,0,1245,1228,C60
TRUE,70,outoftime,black,10,0,1287,1099,B20
FALSE,49,resign,white,10,15,1866,1099,D17
TRUE,75,resign,white,10,0,1211,1230,B20
TRUE,61,mate,white,10,0,1344,1500,B50
FALSE,41,resign,white,10,10,1834,1500,C41
FALSE,46,resign,black,10,10,1500,1834,D01
FALSE,53,mate,white,10,5,1635,1500,D00
TRUE,52,mate,black,10,0,1456,1604,D20
TRUE,36,resign,black,10,0,1378,1318,C00
TRUE,64,resign,black,10,0,1500,1487,D10
TRUE,65,resign,white,15,15,1714,1709,A43
TRUE,71,resign,white,15,15,1613,1729,C02
TRUE,50,resign,black,15,15,1731,2127,B06
TRUE,54,mate,black,15,15,1739,1840,A65
TRUE,76,mate,black,15,15,1760,1718,C02
TRUE,61,resign,white,15,15,1708,1729,C02
TRUE,53,resign,white,15,15,1721,1643,D30
TRUE,24,resign,black,15,15,1707,1712,C07
TRUE,64,mate,black,10,2,1170,1662,B01
TRUE,51,resign,white,5,5,1261,1237,A00
TRUE,71,mate,white,10,5,1100,1306,A04
FALSE,49,mate,white,10,5,1590,1100,C41
FALSE,34,mate,black,10,5,1100,1590,A06
TRUE,88,outoftime,black,5,5,1302,875,C20
TRUE,11,draw,draw,7,5,1234,1335,D02
TRUE,11,mate,white,7,5,1522,1500,C42
TRUE,86,resign,black,10,0,2306,2405,C46
TRUE,58,resign,black,10,0,2422,2386,B22
TRUE,50,resign,black,10,0,2373,2356,B33
TRUE,62,resign,black,10,0,2325,2338,D02
TRUE,39,resign,white,10,0,2336,1830,C45
TRUE,49,resign,white,10,0,2334,1836,C61
TRUE,43,resign,white,10,0,2329,2017,A67
TRUE,84,mate,black,10,0,1879,2326,B52
TRUE,41,resign,white,10,0,2323,1881,C42
TRUE,48,resign,black,10,0,1622,2322,C47
TRUE,48,mate,black,10,0,1933,2318,B43
TRUE,38,resign,black,10,0,1983,2313,A40
TRUE,41,mate,white,10,0,2312,1663,C62
TRUE,28,resign,black,10,0,1866,2309,A04
TRUE,74,resign,black,10,0,1835,2307,D94
TRUE,29,resign,white,10,0,2300,2041,E20
TRUE,45,resign,white,10,0,2288,2148,C42
TRUE,61,mate,white,10,0,2283,1947,D37
TRUE,19,resign,white,10,0,2275,2016,B17
TRUE,48,resign,black,10,0,1909,2271,B22
TRUE,41,resign,white,10,0,2263,2006,E21
TRUE,30,resign,black,10,0,1293,2263,B02
TRUE,55,mate,white,10,0,2257,1922,B34
TRUE,72,resign,black,10,0,2191,2239,B43
TRUE,78,resign,black,10,0,1380,2239,D30
TRUE,34,resign,black,10,0,1796,2235,E00
TRUE,56,mate,black,10,0,1879,2230,B33
TRUE,49,resign,white,10,0,2217,2059,A99
TRUE,72,mate,black,10,0,2336,2185,B43
TRUE,70,resign,white,10,5,2175,1936,B09
TRUE,83,resign,white,10,5,2161,1984,C45
TRUE,57,resign,white,10,5,2150,1915,E61
TRUE,39,resign,black,10,5,1976,2135,B22
TRUE,56,resign,black,10,5,1830,2126,A16
TRUE,46,resign,black,10,5,2001,2105,A22
TRUE,31,mate,white,10,5,2104,1344,C41
TRUE,66,resign,black,10,5,1918,2086,B30
TRUE,52,resign,white,10,5,2082,1500,E21
TRUE,100,resign,black,10,5,1774,2071,B41
TRUE,10,resign,black,10,5,1778,2059,B33
TRUE,49,resign,black,10,5,1783,2045,B90
TRUE,100,mate,black,10,5,1788,2029,B33
TRUE,107,resign,white,10,5,1609,2109,D43
TRUE,44,mate,black,10,5,1701,2100,B21
TRUE,27,resign,white,10,5,2091,1704,B01
TRUE,72,resign,black,10,5,1931,2061,C48
FALSE,21,outoftime,white,180,0,1408,1396,D30
TRUE,91,mate,white,10,0,1398,1383,D30
TRUE,35,resign,white,10,0,1387,1399,D10
TRUE,50,mate,black,10,0,1394,1512,D06
TRUE,56,resign,black,10,0,1479,1381,B30
TRUE,37,resign,white,10,0,1371,1374,D30
TRUE,66,resign,black,10,0,1372,1360,B30
TRUE,40,resign,white,10,0,1351,1287,C01
TRUE,32,mate,black,20,0,1209,1265,A00
TRUE,26,mate,black,17,5,1221,1820,C20
TRUE,89,mate,white,8,0,1332,1500,A40
TRUE,65,resign,black,30,0,1528,1369,D02
TRUE,37,resign,white,30,0,1231,1545,C66
TRUE,48,resign,white,15,15,1142,1138,C42
TRUE,54,outoftime,black,10,0,1263,1264,C41
TRUE,43,mate,white,15,15,1392,1500,B20
TRUE,60,resign,black,15,0,1906,1834,E17
TRUE,122,outoftime,black,15,0,1841,2015,A43
TRUE,49,resign,white,15,0,1905,1852,B00
TRUE,56,mate,black,10,0,1467,1478,A01
FALSE,77,mate,white,10,0,1478,1500,B27
FALSE,60,resign,black,10,0,1500,1478,A00
FALSE,33,mate,white,10,0,1478,1362,B07
FALSE,83,resign,white,15,0,1478,1490,C44
TRUE,102,mate,black,8,5,1453,1466,C62
FALSE,29,resign,white,5,5,1466,1592,C45
FALSE,91,resign,white,5,8,1466,1582,C41
FALSE,34,resign,black,2,10,1466,1744,B34
TRUE,59,resign,black,10,0,1479,1454,C45
TRUE,41,resign,white,6,5,1566,1493,C62
TRUE,54,resign,black,10,0,1454,1421,D30
TRUE,43,resign,white,10,0,1444,1465,A00
TRUE,34,resign,black,10,0,1387,1457,E90
TRUE,122,resign,black,10,0,1417,1447,D00
TRUE,51,mate,white,10,0,1436,1439,D46
TRUE,62,resign,black,10,0,1455,1081,C57
TRUE,30,resign,black,10,0,1318,1448,C57
TRUE,79,outoftime,white,10,0,1437,1446,B15
TRUE,32,resign,black,10,0,1448,1436,D02
TRUE,78,resign,black,10,0,1308,1441,C26
TRUE,82,resign,black,10,0,1708,1851,D02
TRUE,64,resign,black,15,5,1960,2260,D11
TRUE,59,resign,black,15,5,1969,2247,A08
TRUE,62,resign,black,10,3,1325,1174,D02
FALSE,104,mate,black,15,1,1325,1500,C67
TRUE,65,mate,white,5,8,1322,913,D02
TRUE,23,resign,white,15,0,1224,1332,B21
TRUE,50,mate,black,30,0,1353,1068,D02
TRUE,58,mate,black,10,9,1131,1347,D01
TRUE,64,resign,black,10,0,1197,1340,B00
FALSE,56,resign,black,3,8,1163,1340,D00
TRUE,18,resign,black,60,120,1362,976,C42
TRUE,43,resign,white,10,0,1348,1381,D02
TRUE,24,resign,black,10,0,1375,1334,C22
TRUE,125,mate,white,90,120,911,1356,A10
TRUE,104,resign,black,15,8,1030,1352,C68
FALSE,29,resign,white,5,5,1352,1408,D02
FALSE,48,resign,black,10,3,2035,1352,B30
TRUE,65,mate,white,5,8,1787,1417,C41
TRUE,20,resign,black,5,8,1810,1495,C40
TRUE,38,mate,black,5,8,1783,1797,A02
TRUE,26,resign,white,5,8,1723,1814,B33
TRUE,70,resign,black,5,8,1645,1806,A52
TRUE,35,resign,white,5,8,1800,1590,B21
TRUE,23,resign,white,5,8,1798,1250,C79
TRUE,76,resign,black,5,8,1602,1791,B21
TRUE,68,outoftime,black,5,8,1415,1788,B21
TRUE,4,resign,white,8,0,1758,1804,A51
TRUE,30,resign,black,8,0,1815,1889,B00
TRUE,59,mate,white,8,0,1800,1831,B01
TRUE,77,resign,white,8,0,1820,1814,A01
TRUE,76,outoftime,black,8,0,1830,1809,B01
TRUE,34,resign,white,9,1,1914,1842,B33
TRUE,53,resign,black,9,1,1856,1903,C66
TRUE,178,draw,draw,5,5,2153,2474,D02
TRUE,91,draw,draw,5,5,2474,2477,E30
TRUE,57,resign,white,5,5,2469,2216,B33
TRUE,42,resign,black,5,5,2220,2464,C47
TRUE,48,mate,black,8,0,1973,2462,E20
TRUE,33,draw,draw,5,5,2465,2384,D00
TRUE,71,resign,white,5,5,2460,2240,A45
TRUE,26,resign,black,5,5,2104,2456,C27
TRUE,32,resign,black,5,5,2301,2449,C29
TRUE,63,mate,white,5,5,2447,2005,B07
TRUE,86,resign,black,5,8,2306,2438,C48
TRUE,99,resign,white,9,3,2432,2213,A42
TRUE,36,resign,black,8,0,2255,2425,D00
TRUE,153,draw,draw,5,5,2428,2360,A71
TRUE,112,resign,black,8,0,2208,2421,A02
TRUE,39,resign,white,5,5,2418,2067,D30
TRUE,28,resign,black,5,5,2083,2415,D00
TRUE,65,resign,white,5,5,2409,2182,E61
TRUE,21,resign,black,5,5,2281,2400,D00
TRUE,98,resign,black,6,10,2015,2397,C77
TRUE,31,resign,black,10,0,1426,1371,B06
TRUE,68,resign,black,10,0,1437,1476,C62
TRUE,42,resign,white,10,0,1719,1679,D35
TRUE,42,mate,black,10,0,1689,1670,B32
TRUE,59,resign,white,10,0,1672,1701,B21
TRUE,80,resign,black,10,0,1695,1923,B94
TRUE,31,resign,black,10,0,1706,1698,B30
TRUE,107,outoftime,white,10,0,1687,1717,D30
TRUE,18,resign,black,2,15,1728,1723,B40
TRUE,72,mate,black,10,1,1648,1719,B30
FALSE,45,resign,white,5,8,1719,1765,C41
TRUE,66,resign,black,15,15,1648,1710,D02
TRUE,93,resign,white,10,0,1696,1722,D00
TRUE,90,resign,black,10,0,1732,1768,C45
TRUE,23,resign,white,10,0,1833,1740,C55
TRUE,118,outoftime,black,10,0,1433,1737,D00
TRUE,103,draw,draw,10,0,1729,2008,B32
TRUE,23,resign,white,10,0,1722,1605,B32
TRUE,91,mate,white,15,15,1713,1659,C55
TRUE,56,mate,black,10,0,1605,1698,A00
TRUE,71,mate,white,10,0,1690,1613,C00
TRUE,48,mate,black,10,0,1622,1681,A00
TRUE,80,resign,black,10,0,1702,1681,C46
TRUE,33,resign,white,10,0,1568,1696,B32
TRUE,84,outoftime,black,10,0,1707,1699,C00
TRUE,51,resign,white,10,0,1453,1724,C55
TRUE,47,resign,black,10,0,1735,1733,C60
TRUE,74,resign,black,5,12,1744,1801,B43
TRUE,77,resign,black,5,8,1854,1730,C45
TRUE,54,resign,black,10,0,1705,1719,C62
TRUE,75,outoftime,white,10,0,1709,1716,B00
TRUE,89,outoftime,white,10,0,1694,1825,C41
TRUE,62,resign,black,10,0,1651,1684,C20
TRUE,49,resign,white,10,0,1706,1695,B20
TRUE,67,resign,white,10,0,1683,1717,C41
TRUE,73,resign,white,10,0,1707,1693,D00
TRUE,43,resign,white,10,0,1758,1702,D02
TRUE,70,resign,black,10,0,1713,1709,B38
TRUE,28,resign,black,10,0,1724,1734,B32
TRUE,16,resign,black,10,0,1730,1882,B30
FALSE,47,resign,white,60,10,2334,1800,A40
TRUE,52,mate,black,10,0,1680,1789,B00
TRUE,43,resign,white,10,0,1774,1768,A04
TRUE,78,resign,black,10,0,1711,1760,B00
FALSE,75,resign,white,5,60,1760,1542,A08
TRUE,105,mate,white,10,0,1713,1609,A01
TRUE,103,outoftime,white,10,0,1710,1618,A00
TRUE,35,resign,black,10,0,1374,1613,C64
TRUE,45,mate,white,10,0,1603,1539,B07
FALSE,92,draw,draw,8,0,1564,1603,C64
FALSE,108,resign,black,5,8,1821,1842,B90
FALSE,154,resign,black,15,3,1512,1821,D04
FALSE,21,resign,white,25,0,1821,1832,B13
FALSE,48,mate,black,25,0,1832,1821,B12
FALSE,89,draw,draw,25,0,1821,1832,B12
FALSE,31,mate,white,25,0,1832,1821,B12
FALSE,66,mate,black,10,0,1500,1821,D00
FALSE,80,resign,white,8,15,1821,1820,B01
FALSE,62,resign,white,15,5,1500,1821,B13
FALSE,120,mate,black,11,0,1877,1821,B13
TRUE,38,resign,white,30,25,1902,1830,B11
FALSE,61,outoftime,white,12,1,1830,1311,C45
FALSE,28,resign,black,10,5,1824,1830,B10
FALSE,99,resign,white,15,0,1548,1842,B12
TRUE,49,resign,black,15,3,1858,1730,C00
TRUE,44,resign,black,8,0,1891,1845,B01
TRUE,55,resign,white,25,0,1876,1856,B01
TRUE,92,resign,black,15,5,1867,1883,C45
TRUE,27,resign,white,10,0,1864,1449,B01
TRUE,98,resign,black,15,10,1922,1851,D10
TRUE,24,mate,black,15,10,1861,1899,B10
TRUE,4,mate,black,10,0,1527,1861,A02
TRUE,16,resign,black,20,5,1878,1698,B01
FALSE,85,resign,white,10,5,1878,1906,B87
TRUE,70,mate,black,15,5,1660,1873,B01
FALSE,36,resign,black,5,8,1707,1873,B01
TRUE,124,draw,draw,10,0,1806,1875,D12
TRUE,61,resign,white,8,0,1864,1842,B30
TRUE,66,outoftime,black,8,0,1853,1853,B01
TRUE,20,resign,black,14,0,1882,1840,B01
TRUE,49,resign,white,10,5,1832,1696,B07
TRUE,42,mate,black,10,5,1704,1824,A20
TRUE,32,resign,black,10,5,1841,1688,B07
TRUE,70,resign,black,10,5,1695,1834,A03
TRUE,52,resign,black,10,5,1851,1679,B07
TRUE,18,resign,black,10,0,1527,1882,C20
TRUE,4,mate,black,10,0,1527,1882,A02
TRUE,54,mate,black,7,2,1500,1901,D10
TRUE,4,mate,black,10,0,1533,1897,A02
TRUE,5,mate,white,10,0,1894,1539,A00
TRUE,26,mate,black,10,0,1545,1890,C20
TRUE,4,mate,black,10,0,1552,1887,A02
FALSE,115,draw,draw,5,60,1923,1887,D00
FALSE,100,mate,black,9,0,1961,2215,E59
TRUE,113,resign,white,9,0,2215,1961,C91
TRUE,125,resign,white,9,0,2215,2191,D12
TRUE,51,resign,white,15,0,2215,2147,B30
TRUE,65,resign,black,10,0,1803,2215,E14
TRUE,29,resign,white,10,0,2210,1805,C41
TRUE,26,resign,black,10,0,1807,2205,E00
TRUE,43,resign,white,10,0,2200,1810,C66
TRUE,33,resign,black,10,0,1805,2195,C00
TRUE,54,resign,black,15,2,2189,2167,E20
TRUE,42,resign,black,25,25,2051,2147,C42
TRUE,61,resign,white,25,25,2121,2118,C42
FALSE,38,mate,black,10,0,1500,2098,D00
TRUE,47,resign,white,10,0,2078,1920,B34
TRUE,82,resign,black,10,0,2151,2029,C50
TRUE,47,resign,white,10,0,1986,2009,C11
TRUE,34,resign,black,60,20,2143,1916,A45
TRUE,27,mate,white,10,0,1904,1544,C41
TRUE,32,mate,black,10,0,1547,1891,C42
TRUE,90,mate,black,20,0,1950,1926,A06
TRUE,38,resign,white,20,0,1902,1811,A00
TRUE,51,resign,white,20,0,1879,1569,A06
TRUE,41,resign,white,20,0,1805,1749,A04
TRUE,5,resign,white,20,0,1787,1343,A04
TRUE,44,mate,black,10,10,1560,1713,A28
TRUE,33,resign,white,10,10,1500,1569,C44
TRUE,41,mate,white,10,0,1541,1690,C41
TRUE,28,resign,white,10,0,1567,1551,B22
TRUE,62,mate,black,10,0,1540,1540,B20
TRUE,28,resign,black,10,0,1550,1531,C57
TRUE,61,resign,black,15,15,1435,1543,B52
TRUE,123,mate,white,10,0,1534,1467,B01
TRUE,89,mate,white,10,0,1524,1499,D06
TRUE,43,resign,white,10,0,1548,1535,B20
TRUE,44,resign,black,10,0,1545,1554,B15
FALSE,20,resign,white,10,15,2621,1545,B54
TRUE,55,resign,black,15,15,1544,1523,A43
TRUE,20,resign,white,15,15,1432,1559,B20
TRUE,88,mate,black,10,0,1369,1553,B21
TRUE,96,resign,black,10,0,1553,1542,B20
TRUE,120,resign,white,10,0,1543,1553,B20
TRUE,111,resign,white,10,0,1544,1496,B30
TRUE,39,mate,white,10,0,1519,1556,D00
TRUE,93,mate,white,10,0,1545,1559,A21
TRUE,100,mate,black,10,0,1529,1534,D04
TRUE,54,resign,black,10,0,1546,1517,A25
TRUE,75,mate,white,5,8,1500,1973,A80
TRUE,160,resign,black,15,5,2105,1929,B13
TRUE,32,resign,white,10,0,813,841,C20
TRUE,86,mate,black,10,0,857,1057,B40
FALSE,50,resign,black,8,10,857,958,B23
TRUE,39,mate,white,10,2,1478,859,B01
FALSE,31,resign,white,15,0,859,1500,C40
TRUE,29,resign,white,10,8,1574,861,B01
TRUE,27,mate,white,5,10,1186,871,B01
TRUE,57,mate,white,15,0,1391,875,B00
TRUE,68,resign,white,45,0,1271,883,B01
TRUE,95,mate,white,10,0,1203,894,D00
TRUE,40,mate,black,20,3,901,1339,B20
FALSE,27,resign,white,45,0,1500,901,B01
TRUE,78,resign,black,30,10,922,1120,C20
TRUE,74,resign,black,14,12,989,791,D00
TRUE,4,resign,black,30,0,1026,1121,D00
TRUE,44,resign,black,8,0,1057,1240,A40
FALSE,45,resign,black,30,0,1057,1341,C00
TRUE,15,mate,white,30,0,1331,1083,B21
TRUE,37,resign,white,20,5,1266,1130,B00
TRUE,22,resign,black,12,0,1155,1484,B01
TRUE,58,resign,black,20,0,1222,1351,D00
FALSE,33,resign,white,15,15,1214,1222,B01
FALSE,41,resign,white,10,1,1034,1222,A40
TRUE,46,resign,white,7,7,1535,1273,C00
TRUE,36,mate,black,10,10,1500,1409,D00
FALSE,55,outoftime,white,10,0,1950,2212,E00
FALSE,49,resign,white,10,10,1950,1226,A04
FALSE,78,mate,black,10,10,1950,1885,A08
FALSE,29,draw,draw,10,10,1950,2204,A04
FALSE,65,draw,draw,10,10,1950,1500,A06
FALSE,66,draw,draw,10,10,1950,1819,A07
FALSE,112,draw,draw,10,10,1950,1477,A04
FALSE,70,draw,draw,10,10,1950,1500,A07
TRUE,50,resign,black,10,0,2036,1706,A08
FALSE,40,resign,black,10,0,1795,2036,B54
TRUE,33,mate,white,15,0,2023,1671,A04
TRUE,30,mate,black,15,0,1675,2008,B57
TRUE,53,mate,white,15,0,1990,1678,A04
FALSE,30,draw,draw,20,60,1990,1465,A08
FALSE,11,draw,draw,60,0,1990,1756,A04
FALSE,3,draw,draw,60,0,1990,1779,A04
FALSE,67,draw,draw,10,10,1990,1447,A04
TRUE,41,resign,black,45,45,1458,1980,A00
TRUE,28,resign,white,45,45,1967,1500,A04
FALSE,52,resign,white,10,10,1967,1295,A07
FALSE,30,resign,black,10,0,2102,1967,B54
TRUE,62,resign,black,20,0,1647,1566,D30
FALSE,35,resign,white,6,6,1500,1647,C46
TRUE,89,resign,black,4,15,1668,1642,C40
TRUE,119,resign,white,10,0,1613,1694,B50
FALSE,21,resign,white,5,8,1500,1500,C21
FALSE,65,resign,white,5,8,1528,1500,B22
FALSE,50,outoftime,black,5,8,1500,1412,D01
TRUE,60,resign,black,30,0,1887,1760,D02
TRUE,73,resign,white,15,10,1826,1900,C59
FALSE,42,mate,black,10,1,1297,1500,A00
FALSE,58,mate,black,15,0,1297,1230,C20
FALSE,38,resign,black,10,0,1625,1754,D00
FALSE,28,resign,black,10,0,1719,1625,D35
FALSE,26,resign,black,10,0,1625,1657,B43
FALSE,35,resign,white,10,0,1619,1625,C02
FALSE,35,resign,white,10,0,1551,1625,C68
TRUE,34,resign,black,5,6,1862,1358,D20
FALSE,38,resign,black,10,0,1807,1862,C53
FALSE,27,resign,black,10,0,1862,1387,A00
FALSE,80,outoftime,black,10,0,1474,1862,C41
FALSE,54,resign,black,10,0,1862,1807,C41
FALSE,65,mate,white,10,0,1720,1862,C47
FALSE,55,resign,black,10,0,1862,1690,A06
FALSE,67,resign,black,10,0,1884,1862,C42
FALSE,78,resign,black,10,0,1396,1862,C50
FALSE,51,resign,white,10,0,1674,1862,D06
FALSE,75,resign,white,10,0,2203,1862,C60
FALSE,36,resign,black,10,0,1862,2203,B70
FALSE,58,mate,black,10,0,1862,1722,D20
FALSE,12,resign,white,10,0,1598,1862,C41
FALSE,21,resign,white,10,10,1708,1862,C42
FALSE,56,resign,black,10,0,1862,1500,A40
FALSE,24,resign,black,10,0,1862,1513,D30
FALSE,32,resign,black,10,0,1500,1862,D05
FALSE,66,mate,black,10,0,1862,1449,D48
FALSE,45,resign,black,10,0,1862,1500,B01
FALSE,50,resign,white,10,0,1704,1862,C60
FALSE,18,resign,black,10,0,1862,1769,C45
FALSE,90,mate,black,10,0,1701,1862,C50
FALSE,75,mate,white,10,0,1799,1862,C26
FALSE,34,resign,black,10,0,1862,1701,C41
FALSE,70,resign,black,10,0,1699,1862,C46
FALSE,24,resign,black,5,8,1862,1579,B21
FALSE,18,outoftime,black,5,8,1862,1416,B07
FALSE,36,resign,black,5,8,1862,2073,B21
FALSE,99,resign,white,5,8,1567,1862,A06
FALSE,60,resign,white,5,8,1564,1862,A43
FALSE,77,mate,white,5,8,1862,1140,C49
TRUE,74,mate,black,10,0,1972,1952,A52
TRUE,61,resign,white,10,0,1960,1950,C42
TRUE,15,resign,white,10,0,2199,1955,C42
FALSE,102,draw,draw,10,0,1955,1837,B90
TRUE,129,outoftime,white,10,0,1937,2090,C01
TRUE,25,resign,white,10,0,1951,1664,C01
TRUE,39,resign,white,10,0,1944,1776,B36
TRUE,62,outoftime,black,10,0,1553,1942,B13
TRUE,19,resign,black,10,0,1236,1941,B10
FALSE,83,resign,white,180,0,1500,1500,C00
FALSE,66,resign,white,180,0,1500,1500,C44
FALSE,89,resign,white,180,0,1500,1500,C00
FALSE,129,draw,draw,180,180,1500,1500,A00
FALSE,27,resign,white,180,180,1500,1500,B00
FALSE,76,resign,white,180,180,1500,1500,B00
FALSE,55,resign,white,8,3,1452,1343,C34
FALSE,65,mate,white,20,0,1343,1376,A01
TRUE,63,resign,white,10,0,1803,1737,C01
TRUE,64,resign,black,4,6,1670,1692,C46
TRUE,69,resign,white,5,8,1500,1534,C40
FALSE,31,resign,white,5,8,1500,1421,C40
FALSE,15,mate,white,5,8,1500,1329,C50
FALSE,35,resign,white,10,0,1851,1712,B54
FALSE,107,outoftime,white,20,0,1712,1714,C45
FALSE,43,resign,white,10,0,1500,1712,D00
FALSE,72,resign,black,6,10,1705,1712,B20
FALSE,63,resign,black,10,0,1712,2015,C11
FALSE,34,resign,black,10,25,1712,1832,B10
FALSE,51,resign,black,3,10,1712,1615,B01
FALSE,60,resign,black,10,10,1712,1708,C40
FALSE,26,resign,black,10,0,1860,1712,B21
FALSE,70,resign,black,30,30,2108,1712,D05
FALSE,24,resign,black,10,0,1712,1959,A22
FALSE,124,resign,black,5,10,1712,1500,A35
FALSE,39,resign,white,15,15,1780,1712,E20
FALSE,58,resign,black,8,0,2180,1712,B21
FALSE,16,resign,black,10,1,1328,1712,A00
FALSE,52,mate,black,5,5,1896,1712,D30
TRUE,22,resign,black,10,0,1500,1591,C00
TRUE,43,resign,white,10,0,1582,1494,D15
TRUE,27,resign,white,10,0,1726,1589,C01
TRUE,41,mate,white,10,0,1577,1618,A10
TRUE,30,mate,black,10,0,1577,1534,A20
TRUE,125,mate,white,10,0,1693,1585,D37
TRUE,16,resign,white,10,0,1573,1590,A13
TRUE,53,resign,white,10,0,1597,1583,C00
TRUE,49,mate,white,10,0,1603,1594,C00
TRUE,59,resign,white,10,0,1586,1623,A15
TRUE,86,mate,black,10,0,1592,1783,A20
TRUE,52,mate,black,10,0,1602,1629,A10
TRUE,96,mate,black,10,0,1516,1593,C00
TRUE,114,resign,black,10,0,1475,1585,C00
TRUE,69,resign,white,10,0,1575,1571,A27
TRUE,40,mate,black,10,0,1585,1632,A20
FALSE,72,resign,white,15,0,2065,1976,B21
TRUE,63,resign,white,7,4,1976,1988,B40
TRUE,141,resign,white,7,4,1976,1987,C44
TRUE,92,mate,black,8,0,2035,1961,A56
TRUE,64,resign,black,10,0,1975,1908,C48
TRUE,90,resign,black,10,0,1463,1974,A06
TRUE,70,mate,black,10,0,1997,1480,C22
FALSE,68,resign,black,10,0,1950,1997,B01
TRUE,63,mate,white,8,0,2229,2002,C02
TRUE,63,mate,white,10,0,1819,2020,B27
TRUE,75,outoftime,white,10,0,2014,1827,C48
TRUE,94,outoftime,black,10,0,1807,2008,B40
TRUE,102,resign,black,10,0,2013,2274,A16
TRUE,87,resign,white,10,0,2008,1744,A11
TRUE,90,resign,black,10,0,2179,1991,B40
TRUE,96,draw,draw,10,0,1777,1998,B40
TRUE,33,resign,white,10,0,1982,1917,A34
TRUE,52,resign,black,10,0,1749,1977,B40
TRUE,62,resign,black,10,0,1781,1971,B40
TRUE,63,resign,white,8,5,2040,1981,B40
TRUE,132,mate,black,10,0,1890,2139,C30
TRUE,55,resign,white,10,0,2131,2018,B45
TRUE,95,mate,white,10,0,2116,2252,E34
TRUE,59,resign,white,10,0,1687,1691,D46
TRUE,86,resign,black,10,0,1689,1668,B21
TRUE,150,mate,black,10,0,1651,1657,C20
FALSE,54,mate,black,5,8,1500,1990,B43
FALSE,74,resign,black,5,5,1786,1736,C44
TRUE,33,outoftime,white,20,0,1663,1758,B01
TRUE,161,resign,white,5,5,1779,1794,A20
TRUE,85,resign,white,7,3,1500,1688,C40
TRUE,76,resign,black,10,0,1654,1918,D53
TRUE,52,mate,black,10,0,1690,1913,C01
TRUE,204,outoftime,black,7,2,1818,1896,D70
TRUE,26,resign,black,10,5,1813,1887,C12
TRUE,64,resign,black,10,0,1775,1879,A01
TRUE,47,resign,white,10,0,1873,1651,B01
TRUE,103,outoftime,white,10,0,1868,1656,A43
TRUE,39,resign,white,10,0,1860,1770,B15
TRUE,50,resign,black,10,0,1748,1852,C00
TRUE,19,resign,black,10,0,1365,1850,C00
TRUE,30,resign,black,10,0,1861,1873,B38
TRUE,35,resign,white,20,10,1833,1873,A45
FALSE,46,resign,black,10,5,1821,1873,C03
TRUE,35,mate,white,10,0,2004,1881,B40
